Date,Open,High,Low,Close,Adj Close,Volume
2/14/2017,134.100006,134.229996,132.550003,133.850006,133.850006,14340100
2/15/2017,133.449997,133.699997,132.660004,133.440002,133.440002,13226500
2/16/2017,133.070007,133.869995,133.020004,133.839996,133.839996,12831100
2/17/2017,133.5,134.089996,133.169998,133.529999,133.529999,12276500
2/21/2017,133.5,133.910004,132.899994,133.720001,133.720001,14759100
2/22/2017,133.600006,136.789993,133.460007,136.119995,136.119995,27360100
2/23/2017,135.889999,136.119995,134.330002,135.360001,135.360001,18422500
2/24/2017,134.160004,135.619995,134.160004,135.440002,135.440002,12625700
2/27/2017,135.259995,137.179993,135.020004,136.410004,136.410004,14306700
2/28/2017,136.789993,136.809998,134.75,135.539993,135.539993,16112100
3/1/2017,136.470001,137.479996,136.300003,137.419998,137.419998,16257000
3/2/2017,137.089996,137.820007,136.309998,136.759995,136.759995,12294800
3/3/2017,136.630005,137.330002,136.080002,137.169998,137.169998,11160600
3/6/2017,136.880005,137.830002,136.509995,137.419998,137.419998,12748200
3/7/2017,137.029999,138.369995,136.990005,137.300003,137.300003,13527100
3/8/2017,137.149994,137.990005,137.050003,137.720001,137.720001,10184500
3/9/2017,137.720001,138.570007,137.399994,138.240005,138.240005,15535300
3/10/2017,138.910004,139.490005,138.220001,138.789993,138.789993,16314100
3/13/2017,138.710007,139.679993,138.669998,139.600006,139.600006,10955500
3/14/2017,139.460007,139.460007,138.520004,139.320007,139.320007,12944000
3/15/2017,139.289993,140.100006,138.490005,139.720001,139.720001,19344800
3/16/2017,140.199997,140.25,139.729996,139.990005,139.990005,13612900
3/17/2017,140.339996,140.339996,139.699997,139.839996,139.839996,20592800
3/20/2017,139.710007,140.190002,139.25,139.940002,139.940002,12099500
3/21/2017,141.149994,142.309998,138.399994,138.509995,138.509995,29894800
3/22/2017,137.929993,139.789993,137.600006,139.589996,139.589996,17055400
3/23/2017,139.479996,140.389999,139.089996,139.529999,139.529999,13022800
3/24/2017,140.080002,141.020004,139.759995,140.339996,140.339996,16664700
3/27/2017,139.050003,140.649994,138.770004,140.320007,140.320007,12800500
3/28/2017,140.360001,141.949997,140.009995,141.759995,141.759995,14679400
3/29/2017,141.990005,142.860001,141.429993,142.649994,142.649994,16527600
3/30/2017,142.399994,142.949997,141.850006,142.410004,142.410004,12404000
3/31/2017,142.309998,142.630005,141.889999,142.050003,142.050003,11478300
4/3/2017,141.929993,142.470001,140.820007,142.279999,142.279999,13564000
4/4/2017,141.860001,142.089996,141.270004,141.729996,141.729996,12948600
4/5/2017,142.259995,143.440002,141.289993,141.850006,141.850006,17158100
4/6/2017,142.110001,142.220001,140.910004,141.169998,141.169998,15103400
4/7/2017,141.199997,141.550003,140.240005,140.779999,140.779999,11818300
4/10/2017,141,141.429993,140.630005,141.039993,141.039993,9039400
4/11/2017,140.800003,141.029999,138.809998,139.919998,139.919998,16638100
4/12/2017,139.720001,140.399994,139.440002,139.580002,139.580002,11612500
4/13/2017,139.619995,140.580002,139.330002,139.389999,139.389999,10965600
4/17/2017,139.759995,141.550003,139.75,141.419998,141.419998,11519700
4/18/2017,141.270004,141.910004,140.610001,140.960007,140.960007,14807500
4/19/2017,141.350006,143.039993,141.270004,142.270004,142.270004,15563900
4/20/2017,142.949997,144.25,142.690002,143.800003,143.800003,15968200
4/21/2017,143.899994,144.169998,142.270004,143.679993,143.679993,12382000
4/24/2017,144.960007,145.669998,144.339996,145.470001,145.470001,14407200
4/25/2017,145.789993,147.149994,145.789993,146.490005,146.490005,17767500
4/26/2017,147.089996,147.589996,146.089996,146.559998,146.559998,12395000
4/27/2017,146.669998,147.75,146.139999,147.699997,147.699997,11275100
4/28/2017,149.5,151.529999,149.070007,150.25,150.25,30568000
5/1/2017,151.740005,152.570007,151.419998,152.460007,152.460007,25218300
5/2/2017,153.339996,153.440002,151.660004,152.779999,152.779999,21870400
5/3/2017,153.600006,153.600006,151.339996,151.800003,151.800003,29782500
5/4/2017,150.169998,151.520004,148.720001,150.850006,150.850006,36225500
5/5/2017,151.449997,151.630005,149.789993,150.240005,150.240005,17148500
5/8/2017,150.710007,151.080002,149.740005,151.059998,151.059998,15827500
5/9/2017,151.490005,152.589996,150.210007,150.479996,150.479996,17453900
5/10/2017,150.229996,150.520004,148.860001,150.289993,150.289993,12080700
5/11/2017,150.309998,150.649994,149.410004,150.039993,150.039993,11841900
5/12/2017,150.399994,150.460007,149.630005,150.330002,150.330002,9598200
5/15/2017,150.169998,151.479996,149.770004,150.190002,150.190002,15064700
5/16/2017,150.110001,150.210007,149.029999,149.779999,149.779999,14550800
5/17/2017,148,148.669998,144.419998,144.850006,144.850006,28300100
5/18/2017,144.720001,148.149994,144.509995,147.660004,147.660004,23031600
5/19/2017,148.449997,149.389999,147.960007,148.059998,148.059998,16187900
5/22/2017,148.080002,148.589996,147.690002,148.240005,148.240005,12586700
5/23/2017,148.520004,148.809998,147.25,148.070007,148.070007,12817800
5/24/2017,148.509995,150.229996,148.419998,150.039993,150.039993,17862400
5/25/2017,150.300003,152.589996,149.949997,151.960007,151.960007,19891400
5/26/2017,152.229996,152.25,151.149994,152.130005,152.130005,14996200
5/30/2017,151.970001,152.899994,151.639999,152.380005,152.380005,13226000
5/31/2017,152.699997,153.350006,151.089996,151.460007,151.460007,18023900
6/1/2017,151.75,152.289993,150.300003,151.529999,151.529999,14530600
6/2/2017,151.850006,153.630005,151.300003,153.610001,153.610001,16854400
6/5/2017,153.639999,154.710007,153.410004,153.630005,153.630005,12520400
6/6/2017,153.410004,154.520004,152.479996,152.809998,152.809998,13457100
6/7/2017,153.270004,153.75,152.339996,153.119995,153.119995,12066700
6/8/2017,154.080002,154.729996,153.100006,154.710007,154.710007,17719700
6/9/2017,154.770004,155.589996,146.610001,149.600006,149.600006,35577700
6/12/2017,148.169998,149.199997,144.559998,148.440002,148.440002,33170200
6/13/2017,150.149994,151.179993,148.899994,150.679993,150.679993,20483400
6/14/2017,151.259995,152.399994,149.050003,150.25,150.25,20808800
6/15/2017,147.669998,150.039993,146.369995,149.800003,149.800003,18994200
6/16/2017,149.589996,150.830002,148.600006,150.639999,150.639999,22882400
6/19/2017,151.710007,153.570007,151.710007,152.869995,152.869995,19026500
6/20/2017,152.880005,153.839996,152.210007,152.25,152.25,14743900
6/21/2017,152.360001,154.080002,151.880005,153.910004,153.910004,15039800
6/22/2017,153.009995,154.550003,152.910004,153.399994,153.399994,13005500
6/23/2017,152.720001,155.199997,152.649994,155.070007,155.070007,18027000
6/26/2017,156.25,156.5,153.199997,153.589996,153.589996,18049700
6/27/2017,152.839996,153.309998,150.389999,150.580002,150.580002,19360800
6/28/2017,150.919998,153.470001,149.860001,153.240005,153.240005,16719100
6/29/2017,152.279999,152.5,148.919998,151.039993,151.039993,23973500
6/30/2017,151.899994,151.919998,150.059998,150.979996,150.979996,17666000
7/3/2017,151.720001,152.149994,147.800003,148.429993,148.429993,13862700
7/5/2017,149,150.850006,148.130005,150.339996,150.339996,14334300
7/6/2017,149.029999,150.039993,148,148.820007,148.820007,14951800
7/7/2017,149.25,151.990005,149.190002,151.440002,151.440002,13615900
7/10/2017,151.690002,153.979996,151.509995,153.5,153.5,13378700
7/11/2017,153.369995,155.419998,152.910004,155.270004,155.270004,13667700
7/12/2017,156.490005,159.160004,156.199997,158.899994,158.899994,22739400
7/13/2017,158.740005,159.779999,158.419998,159.259995,159.259995,13929200
7/14/2017,160.130005,160.320007,159.330002,159.970001,159.970001,16371200
7/17/2017,160.25,160.779999,158.809998,159.729996,159.729996,12858800
7/18/2017,159.660004,163.729996,159.419998,162.860001,162.860001,23722900
7/19/2017,163.589996,165.699997,163.169998,164.139999,164.139999,26273600
7/20/2017,164.800003,165,162.809998,164.529999,164.529999,18523100
7/21/2017,164.160004,165.050003,163.75,164.429993,164.429993,14744000
7/24/2017,164.639999,166.169998,164.309998,166,166,17367000
7/25/2017,165.009995,165.539993,163.860001,165.279999,165.279999,15383200
7/26/2017,166.009995,166.009995,164.100006,165.610001,165.610001,35236900
7/27/2017,174.699997,175.490005,167.5,170.440002,170.440002,68910700
7/28/2017,169.070007,173.429993,169.050003,172.449997,172.449997,24557600
7/31/2017,172,172.720001,168.550003,169.25,169.25,25478900
8/1/2017,169.820007,170.470001,169.050003,169.860001,169.860001,14385000
8/2/2017,170.300003,170.550003,166.910004,169.300003,169.300003,17433800
8/3/2017,169.300003,169.699997,168.25,168.589996,168.589996,10793800
8/4/2017,168.970001,170.059998,168.690002,169.619995,169.619995,10777700
8/7/2017,169.949997,172.059998,169.660004,171.979996,171.979996,12787800
8/8/2017,171.880005,173.050003,170.619995,171.229996,171.229996,14393500
8/9/2017,169.979996,171.449997,169.559998,171.179993,171.179993,10815000
8/10/2017,170.059998,170.589996,166.850006,167.399994,167.399994,20832700
8/11/2017,167.949997,168.820007,166.850006,168.080002,168.080002,13791200
8/14/2017,170.089996,171.080002,169.289993,170.75,170.75,12954200
8/15/2017,171.490005,171.5,170.009995,171,171,8729200
8/16/2017,171.25,171.380005,169.240005,170,170,15779900
8/17/2017,169.339996,169.860001,166.850006,166.910004,166.910004,17216000
8/18/2017,166.839996,168.669998,166.210007,167.410004,167.410004,15093600
8/21/2017,167.160004,168,165.820007,167.779999,167.779999,11907500
8/22/2017,168.279999,169.869995,167.149994,169.639999,169.639999,11391000
8/23/2017,168.839996,169.360001,168.199997,168.710007,168.710007,9856500
8/24/2017,168.880005,169.289993,166.410004,167.740005,167.740005,14030400
8/25/2017,167.860001,168.380005,166.179993,166.320007,166.320007,12614500
8/28/2017,166.910004,167.699997,166.330002,167.240005,167.240005,8553700
8/29/2017,165.25,168.429993,165,168.050003,168.050003,11121000
8/30/2017,168.169998,170.179993,167.630005,169.919998,169.919998,11138300
8/31/2017,170.399994,172.149994,170.059998,171.970001,171.970001,17226500
9/1/2017,172.399994,172.919998,171.309998,172.020004,172.020004,11677600
9/5/2017,171.270004,172.389999,169.550003,170.720001,170.720001,13210900
9/6/2017,170.910004,172.479996,169.570007,172.089996,172.089996,13906300
9/7/2017,171.940002,173.309998,170.270004,173.210007,173.210007,18049500
9/8/2017,173.089996,173.490005,170.800003,170.949997,170.949997,10998500
9/11/2017,172.399994,173.889999,172.199997,173.509995,173.509995,12372000
9/12/2017,173.759995,174,171.75,172.960007,172.960007,11186300
9/13/2017,173.009995,173.169998,172.059998,173.050003,173.050003,9119300
9/14/2017,172.259995,172.279999,170.5,170.960007,170.960007,15615700
9/15/2017,170.880005,172.339996,170.259995,171.639999,171.639999,15660500
9/18/2017,171.990005,172.070007,169.339996,170.009995,170.009995,12954000
9/19/2017,170.619995,172.559998,170.360001,172.520004,172.520004,13168600
9/20/2017,172.5,173.050003,170.699997,172.169998,172.169998,12264100
9/21/2017,171.690002,172.270004,170.009995,171.110001,171.110001,11161400
9/22/2017,170.210007,171.729996,169.220001,170.539993,170.539993,12097100
9/25/2017,169.240005,169.300003,161.559998,162.869995,162.869995,41251600
9/26/2017,164.5,165.5,162.779999,164.210007,164.210007,23363300
9/27/2017,165.899994,168.339996,165.570007,167.679993,167.679993,19242500
9/28/2017,167.940002,169.070007,167.160004,168.729996,168.729996,12178700
9/29/2017,168.830002,171.660004,168.809998,170.869995,170.869995,15340400
10/2/2017,171.389999,171.869995,168.75,169.470001,169.470001,13392300
10/3/2017,169.300003,170.729996,169.199997,169.960007,169.960007,8190300
10/4/2017,169.830002,170.669998,168.289993,168.419998,168.419998,12127900
10/5/2017,169.179993,171.309998,168.600006,171.240005,171.240005,14580600
10/6/2017,170.25,172.369995,169.75,172.229996,172.229996,13124500
10/9/2017,172.699997,174.880005,172,172.5,172.5,14570400
10/10/2017,173,173.199997,170.800003,171.589996,171.589996,11341100
10/11/2017,171.949997,172.779999,171.399994,172.740005,172.740005,11283700
10/12/2017,172.610001,173.850006,172.289993,172.550003,172.550003,10351000
10/13/2017,173.449997,174.649994,173.199997,173.740005,173.740005,13658300
10/16/2017,174.490005,175,174.059998,174.520004,174.520004,11498800
10/17/2017,174.710007,176.130005,174.360001,176.110001,176.110001,15990100
10/18/2017,176.649994,176.740005,175.75,176.029999,176.029999,12752400
10/19/2017,174.929993,176.029999,172.630005,174.559998,174.559998,14048400
10/20/2017,175.5,175.880005,174.630005,174.979996,174.979996,12602200
10/23/2017,175.199997,175.339996,171.25,171.270004,171.270004,13852700
10/24/2017,172.300003,173.240005,171.5,171.800003,171.800003,12267900
10/25/2017,171.899994,172.25,168.889999,170.600006,170.600006,15868200
10/26/2017,171.380005,172.289993,170.389999,170.630005,170.630005,11833100
10/27/2017,174.149994,178.210007,173.899994,177.880005,177.880005,30285300
10/30/2017,179.259995,180.690002,177.610001,179.869995,179.869995,24353200
10/31/2017,180.570007,180.800003,178.940002,180.059998,180.059998,20174200
11/1/2017,182.360001,182.899994,180.570007,182.660004,182.660004,40918300
11/2/2017,180.630005,181.940002,177.339996,178.919998,178.919998,35529900
11/3/2017,179.289993,179.860001,176.710007,178.919998,178.919998,17822100
11/6/2017,178.559998,180.449997,178.309998,180.169998,180.169998,13312700
11/7/2017,180.5,180.75,178.960007,180.25,180.25,12928200
11/8/2017,179.789993,180.350006,179.110001,179.559998,179.559998,10494100
11/9/2017,178.309998,179.399994,177.089996,179.300003,179.300003,12610300
11/10/2017,178.350006,179.100006,177.960007,178.460007,178.460007,11070200
11/13/2017,177.5,179.039993,177.300003,178.770004,178.770004,9523400
11/14/2017,178.130005,178.970001,177.179993,178.070007,178.070007,9585900
11/15/2017,176.660004,178.570007,176.399994,177.949997,177.949997,10253700
11/16/2017,178.759995,179.830002,178.5,179.589996,179.589996,15607600
11/17/2017,179.300003,179.979996,178.899994,179,179,13018000
11/20/2017,178.869995,179.5,178.100006,178.740005,178.740005,10052400
11/21/2017,179.149994,181.889999,178.990005,181.860001,181.860001,14504000
11/22/2017,181.300003,181.729996,180.440002,180.869995,180.869995,10376300
11/24/2017,180.399994,183.149994,180.289993,182.779999,182.779999,9426300
11/27/2017,182.559998,183.729996,181.990005,183.029999,183.029999,12344500
11/28/2017,183.509995,184.25,182.089996,182.419998,182.419998,14379700
11/29/2017,181.889999,181.970001,174,175.130005,175.130005,41933500
11/30/2017,176.850006,178.279999,175.199997,177.179993,177.179993,25307600
12/1/2017,176.029999,177.479996,172.339996,175.100006,175.100006,20182500
12/4/2017,176.289993,176.570007,170.789993,171.470001,171.470001,24459400
12/5/2017,170.449997,175.380005,169.009995,172.830002,172.830002,20184900
12/6/2017,172.5,176.770004,171.899994,176.059998,176.059998,20255800
12/7/2017,175.800003,180.389999,175.800003,180.139999,180.139999,20404500
12/8/2017,181.529999,182.279999,178.740005,179,179,19883800
12/11/2017,179.300003,180.220001,178.800003,179.039993,179.039993,13168600
12/12/2017,178.600006,179.179993,176.600006,176.960007,176.960007,16854100
12/13/2017,177.300003,179.160004,177.25,178.300003,178.300003,14615700
12/14/2017,178.289993,180.360001,177.679993,178.389999,178.389999,13591000
12/15/2017,179.020004,180.490005,178.360001,180.179993,180.179993,28463100
12/18/2017,181.009995,181.300003,179.75,180.820007,180.820007,17265400
12/19/2017,179.949997,180.080002,178.220001,179.509995,179.509995,14920600
12/20/2017,179.809998,179.809998,177.360001,177.889999,177.889999,11860500
12/21/2017,177.940002,178.679993,177.050003,177.449997,177.449997,11600700
12/22/2017,177.139999,177.529999,176.229996,177.199997,177.199997,8509500
12/26/2017,176.630005,177,174.669998,175.990005,175.990005,8897300
12/27/2017,176.550003,178.440002,176.259995,177.619995,177.619995,9496100
12/28/2017,177.949997,178.940002,177.679993,177.919998,177.919998,12220800
12/29/2017,178,178.850006,176.460007,176.460007,176.460007,10261500
1/2/2018,177.679993,181.580002,177.550003,181.419998,181.419998,18151900
1/3/2018,181.880005,184.779999,181.330002,184.669998,184.669998,16886600
1/4/2018,184.899994,186.210007,184.100006,184.330002,184.330002,13880900
1/5/2018,185.589996,186.899994,184.929993,186.850006,186.850006,13574500
1/8/2018,187.199997,188.899994,186.330002,188.279999,188.279999,17994700
1/9/2018,188.699997,188.800003,187.100006,187.869995,187.869995,12393100
1/10/2018,186.940002,187.889999,185.630005,187.839996,187.839996,10529900
1/11/2018,188.399994,188.399994,187.380005,187.770004,187.770004,9588600
1/12/2018,178.059998,181.479996,177.399994,179.369995,179.369995,77551300
1/16/2018,181.5,181.75,178.039993,178.389999,178.389999,36183800
1/17/2018,179.259995,179.320007,175.800003,177.600006,177.600006,27649100
1/18/2018,178.130005,180.979996,177.080002,179.800003,179.800003,23304900
1/19/2018,180.850006,182.369995,180.169998,181.289993,181.289993,26826500
1/22/2018,180.800003,185.389999,180.410004,185.369995,185.369995,21059500
1/23/2018,186.050003,189.550003,185.550003,189.350006,189.350006,25678800
1/24/2018,189.889999,190.660004,186.520004,186.550003,186.550003,24334500
1/25/2018,187.949997,188.619995,186.600006,187.479996,187.479996,17377700
1/26/2018,187.75,190,186.809998,190,190,17759200
1/29/2018,188.75,188.839996,185.630005,185.979996,185.979996,20453200
1/30/2018,187.619995,188.179993,181.839996,187.119995,187.119995,20858600
1/31/2018,188.369995,189.830002,185.220001,186.889999,186.889999,43275100
2/1/2018,188.220001,195.320007,187.889999,193.089996,193.089996,54211300
2/2/2018,192.039993,194.210007,189.979996,190.279999,190.279999,26677500
2/5/2018,186.929993,190.610001,180.610001,181.259995,181.259995,33128200
2/6/2018,178.570007,185.770004,177.740005,185.309998,185.309998,37758500
2/7/2018,184.149994,185.080002,179.949997,180.179993,180.179993,27601900
2/8/2018,181.009995,181.839996,171.479996,171.580002,171.580002,38478300
2/9/2018,174.759995,176.899994,167.179993,176.110001,176.110001,39887600
2/12/2018,177.059998,177.550003,171.839996,176.410004,176.410004,32092100
2/13/2018,175.619995,175.970001,173.100006,173.149994,173.149994,21809400
2/14/2018,173.449997,179.809998,173.210007,179.520004,179.520004,28929700
2/15/2018,180.5,180.5,176.839996,179.960007,179.960007,20922100
2/16/2018,178.990005,179.880005,176.300003,177.360001,177.360001,21015600
2/20/2018,175.770004,177.949997,175.110001,176.009995,176.009995,21204900
2/21/2018,176.710007,181.270004,176.399994,177.910004,177.910004,23200800
2/22/2018,178.699997,180.210007,177.410004,178.990005,178.990005,18464200
2/23/2018,179.899994,183.389999,179.509995,183.289993,183.289993,19007300
2/26/2018,184.580002,185.660004,183.220001,184.929993,184.929993,17599700
2/27/2018,184.449997,184.699997,181.460007,181.460007,181.460007,15849800
2/28/2018,182.300003,182.880005,178.139999,178.320007,178.320007,18783000
3/1/2018,179.009995,180.119995,174.410004,175.940002,175.940002,23201600
3/2/2018,173.289993,177.110001,172.990005,176.619995,176.619995,20025900
3/5/2018,176.199997,181.149994,175.889999,180.399994,180.399994,16189300
3/6/2018,181.779999,182.380005,179.110001,179.779999,179.779999,15086800
3/7/2018,178.740005,183.820007,178.070007,183.710007,183.710007,19097300
3/8/2018,183.559998,184.399994,181.449997,182.339996,182.339996,17225900
3/9/2018,183.910004,185.509995,183.210007,185.229996,185.229996,18526300
3/12/2018,185.229996,186.100006,184.220001,184.759995,184.759995,15301200
3/13/2018,185.610001,185.990005,181.110001,181.880005,181.880005,18067500
3/14/2018,182.600006,184.25,181.850006,184.190002,184.190002,16821700
3/15/2018,183.240005,184,182.190002,183.860001,183.860001,15614300
3/16/2018,184.490005,185.330002,183.410004,185.089996,185.089996,24403400
3/19/2018,177.009995,177.169998,170.059998,172.559998,172.559998,88140100
3/20/2018,167.470001,170.199997,161.949997,168.149994,168.149994,129851800
3/21/2018,164.800003,173.399994,163.300003,169.389999,169.389999,106598800
3/22/2018,166.130005,170.270004,163.720001,164.889999,164.889999,73743000
3/23/2018,165.440002,166.600006,159.020004,159.389999,159.389999,53609700
3/26/2018,160.820007,161.100006,149.020004,160.059998,160.059998,126116600
3/27/2018,156.309998,162.850006,150.75,152.220001,152.220001,79117000
3/28/2018,151.649994,155.880005,150.800003,153.029999,153.029999,60029200
3/29/2018,155.149994,161.419998,154.139999,159.789993,159.789993,59434300
4/2/2018,157.809998,159.199997,154.110001,155.389999,155.389999,36796000
4/3/2018,156.550003,157.389999,150.809998,156.110001,156.110001,42543900
4/4/2018,152.029999,155.559998,150.509995,155.100006,155.100006,49885600
4/5/2018,161.559998,161.570007,156.649994,159.339996,159.339996,41449600
4/6/2018,157.729996,161.419998,156.809998,157.199997,157.199997,41644800
4/9/2018,157.820007,160.529999,156.039993,157.929993,157.929993,34915200
4/10/2018,157.929993,165.979996,157.009995,165.039993,165.039993,57889300
4/11/2018,165.360001,168.649994,163.25,166.320007,166.320007,56144600
4/12/2018,166.979996,167.449997,163.100006,163.869995,163.869995,38263000
4/13/2018,164.580002,165.699997,163.770004,164.520004,164.520004,19990600
4/16/2018,165.720001,165.779999,163.389999,164.830002,164.830002,18119400
4/17/2018,165.830002,169,165.660004,168.660004,168.660004,22743000
4/18/2018,166.880005,168.119995,165.770004,166.360001,166.360001,20969600
4/19/2018,166.199997,168.330002,165.199997,168.100006,168.100006,22235000
4/20/2018,167.789993,168.429993,165.809998,166.279999,166.279999,19119400
4/23/2018,167.270004,168.449997,165.089996,165.839996,165.839996,23088100
4/24/2018,165.429993,166.100006,158.190002,159.690002,159.690002,35079900
4/25/2018,160.139999,161.059998,156.190002,159.690002,159.690002,41083600
4/26/2018,173.220001,176.270004,170.800003,174.160004,174.160004,77556900
4/27/2018,176.809998,177.100006,172.600006,173.589996,173.589996,29804700
4/30/2018,173.789993,175.720001,171.710007,172,172,20750500
5/1/2018,172,174.020004,170.229996,173.860001,173.860001,26025900
5/2/2018,174.25,178.080002,174.199997,176.070007,176.070007,30424500
5/3/2018,175.130005,176.119995,172.119995,174.020004,174.020004,24026100
5/4/2018,173.080002,176.979996,173.059998,176.610001,176.610001,17677800
5/7/2018,177.350006,179.5,177.169998,177.970001,177.970001,18697200
5/8/2018,178.25,179.039993,177.110001,178.919998,178.919998,15577200
5/9/2018,179.669998,183.009995,178.779999,182.660004,182.660004,23282800
5/10/2018,183.149994,186.130005,182.5,185.529999,185.529999,21071400
5/11/2018,184.850006,188.320007,184.179993,186.990005,186.990005,21207800
5/14/2018,187.710007,187.860001,186.199997,186.639999,186.639999,15646700
5/15/2018,184.880005,185.289993,183.199997,184.320007,184.320007,15429400
5/16/2018,183.699997,184.320007,182.660004,183.199997,183.199997,16975500
5/17/2018,182.679993,184.059998,182.220001,183.759995,183.759995,14840700
5/18/2018,183.490005,184.190002,182.610001,182.679993,182.679993,13130500
5/21/2018,183.770004,185.300003,183.130005,184.490005,184.490005,13532900
5/22/2018,184.929993,185.419998,183.429993,183.800003,183.800003,12731400
5/23/2018,182.5,186.910004,182.179993,186.899994,186.899994,16338900
5/24/2018,185.880005,186.800003,185.029999,185.929993,185.929993,11583400
5/25/2018,186.020004,186.330002,184.449997,184.919998,184.919998,10965100
5/29/2018,184.339996,186.809998,183.710007,185.740005,185.740005,16308900
5/30/2018,186.539993,188,185.25,187.669998,187.669998,13736900
5/31/2018,187.869995,192.720001,187.479996,191.779999,191.779999,30782600
6/1/2018,193.070007,194.550003,192.070007,193.990005,193.990005,17114400
6/4/2018,191.839996,193.979996,191.470001,193.279999,193.279999,18841600
6/5/2018,194.300003,195,192.619995,192.940002,192.940002,15544300
6/6/2018,191.029999,192.529999,189.110001,191.339996,191.339996,22558900
6/7/2018,190.75,190.970001,186.770004,188.179993,188.179993,21503200
6/8/2018,187.529999,189.479996,186.429993,189.100006,189.100006,12677100
6/11/2018,188.809998,192.600006,188.800003,191.539993,191.539993,12928900
6/12/2018,192.169998,193.279999,191.559998,192.399994,192.399994,11562700
6/13/2018,192.740005,194.5,191.910004,192.410004,192.410004,15853800
6/14/2018,193.100006,197.279999,192.910004,196.809998,196.809998,19120900
6/15/2018,195.789993,197.070007,194.639999,195.850006,195.850006,21860900
6/18/2018,194.800003,199.580002,194.130005,198.309998,198.309998,16826000
6/19/2018,196.240005,197.960007,193.789993,197.490005,197.490005,19994000
6/20/2018,199.100006,203.550003,198.809998,202,202,28230900
6/21/2018,202.759995,203.389999,200.089996,201.5,201.5,19045700
6/22/2018,201.160004,202.240005,199.309998,201.740005,201.740005,17420200
6/25/2018,200,200,193.110001,196.350006,196.350006,25275100
6/26/2018,197.600006,199.100006,196.229996,199,199,17897600
6/27/2018,199.179993,200.75,195.800003,195.839996,195.839996,18734400
6/28/2018,195.179993,197.339996,193.259995,196.229996,196.229996,18172400
6/29/2018,197.320007,197.600006,193.960007,194.320007,194.320007,15811600
7/2/2018,193.369995,197.449997,192.220001,197.360001,197.360001,13961600
7/3/2018,194.550003,195.399994,192.520004,192.729996,192.729996,13489500
7/5/2018,194.740005,198.649994,194.029999,198.449997,198.449997,19684200
7/6/2018,198.449997,203.639999,197.699997,203.229996,203.229996,19740100
7/9/2018,204.929993,205.800003,202.119995,204.740005,204.740005,18149400
7/10/2018,204.5,204.910004,202.259995,203.539993,203.539993,13190100
7/11/2018,202.220001,204.5,201.75,202.539993,202.539993,12927400
7/12/2018,203.429993,207.080002,203.190002,206.919998,206.919998,15454700
7/13/2018,207.809998,208.429993,206.449997,207.320007,207.320007,11486800
7/16/2018,207.5,208.720001,206.839996,207.229996,207.229996,11078200
7/17/2018,204.899994,210.460007,204.839996,209.990005,209.990005,15349900
7/18/2018,209.820007,210.990005,208.440002,209.360001,209.360001,15334900
7/19/2018,208.770004,209.990005,207.759995,208.089996,208.089996,11331600
,,,,,,
